longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-118.3,33.89,30,2756,858.0,1806,787,3.0329,<1H OCEAN,196899.0
-122.38,37.58,52,2039,299.0,772,303,6.471,NEAR OCEAN,449117.36
-122.26,37.83,52,2432,715.0,1377,696,2.5898,NEAR BAY,203748.0
-117.46,34.1,35,908,226.0,667,203,2.5833,INLAND,97077.0
-121.92,37.33,52,2962,557.0,1215,506,4.7768,<1H OCEAN,322146.03
-122.07,37.69,29,2304,618.0,1021,552,2.5362,NEAR BAY,188436.0
-119.84,36.85,8,3791,487.0,1424,475,10.5144,INLAND,381023.47
-116.52,33.81,12,12396,2552.0,2548,1265,3.4394,INLAND,151541.0
-122.68,38.07,26,1445,244.0,510,207,5.6305,NEAR OCEAN,352571.01
-121.67,36.67,24,3071,544.0,1477,560,3.9219,<1H OCEAN,199609.0
-118.21,33.95,32,1116,328.0,1265,302,2.295,<1H OCEAN,145473.0
-121.98,37.28,28,3688,633.0,1877,620,5.7251,<1H OCEAN,299181.01
-117.93,33.84,34,2160,298.0,852,305,6.0531,<1H OCEAN,292644.02
-118.78,34.16,9,30405,4093.0,12873,3931,8.0137,NEAR OCEAN,432345.24
-122.3,37.9,35,1102,308.0,688,303,2.3946,NEAR BAY,170523.0
-119.23,34.42,16,630,117.0,343,100,5.75,<1H OCEAN,324755.07
-122.53,41.81,21,2400,485.0,1109,443,1.7639,INLAND,64707.0
-122.01,37.39,36,1976,361.0,1348,371,5.6447,<1H OCEAN,272384.0
-122.34,37.94,47,2313,433.0,947,430,3.942,NEAR BAY,160636.01
-121.62,36.71,24,4195,706.0,2200,647,4.3451,<1H OCEAN,217329.0
-118.1,33.84,36,690,109.0,316,104,3.7813,<1H OCEAN,198687.0
-122.5,37.75,45,1672,344.0,838,314,4.1419,NEAR OCEAN,276961.0
-118.12,34.68,12,5319,875.0,2439,779,4.6629,INLAND,145116.0
-117.31,33.24,6,1580,288.0,792,265,4.0469,<1H OCEAN,178908.03
-120.79,37.08,9,97,20.0,91,22,2.9063,INLAND,130932.0
-121.87,37.34,52,1170,215.0,604,207,2.6667,<1H OCEAN,222556.0
-117.79,33.77,21,4349,553.0,1680,519,6.9014,<1H OCEAN,307849.0
-122.52,37.96,35,2012,346.0,818,352,5.2818,NEAR BAY,312292.03
-118.3,33.87,27,3144,722.0,1510,680,3.1597,<1H OCEAN,235209.0
-118.05,34.06,45,531,164.0,722,166,2.1406,<1H OCEAN,174635.03
-118.21,34.14,44,1681,407.0,1105,387,3.2222,<1H OCEAN,207359.0
-117.98,33.78,31,2825,546.0,1908,563,3.9798,<1H OCEAN,195885.0
-117.15,34.04,14,2845,420.0,1172,377,7.5822,INLAND,265065.0
-118.11,33.81,37,1694,280.0,776,271,6.2187,<1H OCEAN,409246.18
-118.48,34.21,25,2879,723.0,2077,649,3.3864,<1H OCEAN,218271.0
-118.17,33.82,52,2539,497.0,1152,488,4.1354,NEAR OCEAN,259286.0
-121.22,38.4,14,2655,441.0,1277,422,4.6989,INLAND,177910.0
-118.19,34.12,46,3387,820.0,2833,813,2.987,<1H OCEAN,192223.0
-117.71,34.08,26,2744,494.0,1411,465,4.2639,INLAND,170692.0
-118.08,33.85,22,1055,204.0,682,216,6.0,<1H OCEAN,272360.0
-118.4,33.87,45,2093,497.0,842,472,6.3231,<1H OCEAN,457017.42
-117.4,34.04,17,1906,334.0,1550,338,3.025,INLAND,106230.0
-123.5,39.67,22,2124,450.0,1122,446,2.1793,INLAND,84236.0
-120.67,37.37,18,164,30.0,104,32,1.6607,INLAND,117082.01
-121.48,38.54,41,3364,685.0,1841,626,2.1975,INLAND,89170.0
-122.18,37.45,43,2061,437.0,817,385,4.4688,NEAR BAY,396278.45
-117.01,32.76,34,3415,608.0,1464,593,4.0549,<1H OCEAN,170118.0
-118.36,33.93,40,1625,500.0,2036,476,2.6298,<1H OCEAN,167998.0
-122.71,38.34,22,1249,335.0,699,308,2.6033,<1H OCEAN,169187.0
-118.51,34.2,35,1614,308.0,850,330,4.1806,<1H OCEAN,215259.01
-118.56,34.18,36,1366,224.0,719,270,4.8264,<1H OCEAN,230031.0
-122.09,37.35,30,1502,186.0,501,180,10.0259,NEAR BAY,498774.97
-119.01,36.05,27,1127,294.0,839,276,1.3807,INLAND,50359.0
-117.4,34.08,21,3622,667.0,2503,720,3.8531,INLAND,121189.0
-118.41,34.24,38,490,101.0,402,100,3.125,<1H OCEAN,242129.02
-117.9,33.74,18,1884,442.0,1915,442,2.3783,<1H OCEAN,168040.0
-117.92,34.09,35,1810,318.0,1164,332,5.0123,<1H OCEAN,205832.0
-122.28,37.52,29,1526,355.0,724,315,4.0313,NEAR OCEAN,318648.0
-117.22,33.14,5,4576,848.0,2314,705,5.0123,NEAR OCEAN,264682.01
-122.41,37.75,52,1678,386.0,1220,357,2.5809,NEAR BAY,250279.03
-122.47,37.76,52,4001,809.0,1886,756,3.3239,NEAR BAY,348054.01
-118.24,33.93,37,1027,258.0,824,248,1.5132,<1H OCEAN,93713.0
-118.32,34.04,47,1989,532.0,1430,519,1.8333,<1H OCEAN,147305.0
-120.27,37.12,17,3328,628.0,1580,619,2.9861,INLAND,96925.0
-121.07,39.15,15,6828,1319.0,3002,1318,2.4726,INLAND,126773.0
-122.27,37.82,43,1868,456.0,1061,407,1.5045,NEAR BAY,127519.0
-120.43,37.35,15,1613,203.0,673,213,5.9378,INLAND,179888.0
-122.47,37.79,52,2383,477.0,990,464,3.9688,NEAR BAY,481681.73
-122.31,37.91,39,2955,696.0,1417,682,2.7628,NEAR BAY,168163.0
-118.14,33.76,52,2677,642.0,1144,624,4.3889,NEAR OCEAN,381663.01
-121.9,37.37,20,78,72.0,120,69,1.0938,<1H OCEAN,305362.17
-118.01,33.84,28,4097,838.0,2112,803,4.5,<1H OCEAN,203683.0
-117.7,33.57,4,3283,911.0,1512,782,3.3125,<1H OCEAN,221763.03
-119.94,38.95,25,1789,536.0,1134,396,2.32,INLAND,106727.0
-121.82,37.26,10,3030,574.0,1623,589,5.1356,<1H OCEAN,261750.0
-121.24,38.78,18,549,143.0,249,136,0.8691,INLAND,110818.0
-122.42,37.77,52,1925,568.0,867,515,2.879,NEAR BAY,320817.05
-122.3,37.9,30,1772,471.0,880,437,2.2672,NEAR BAY,181978.0
-118.15,33.78,13,3056,861.0,1600,824,3.3003,NEAR OCEAN,234452.0
-117.88,33.87,35,1919,349.0,1302,345,5.6409,<1H OCEAN,238211.0
-118.51,33.98,40,1901,679.0,865,587,2.3417,<1H OCEAN,339778.03
-121.5,38.34,36,1212,255.0,569,256,2.0048,INLAND,98959.0
-117.94,33.81,25,1731,482.0,1127,455,3.256,<1H OCEAN,196850.0
-118.18,33.92,32,2035,519.0,2282,480,3.2734,<1H OCEAN,152931.0
-122.33,40.6,5,6383,1206.0,2965,1141,3.8103,INLAND,128153.0
-121.42,38.53,37,1958,367.0,1171,366,2.8298,INLAND,89934.0
-118.19,33.83,30,2246,552.0,1032,548,3.5871,NEAR OCEAN,261014.04
-122.69,38.27,32,2344,434.0,1066,384,4.0313,<1H OCEAN,247958.0
-118.3,34.02,42,2386,670.0,2327,661,1.6699,<1H OCEAN,127479.0
-117.77,33.67,12,4329,1068.0,1913,978,4.5094,<1H OCEAN,251308.0
-117.98,33.9,6,1537,347.0,506,280,4.8264,<1H OCEAN,206883.0
-122.28,37.81,17,1237,462.0,762,439,0.9241,NEAR BAY,140775.0
-118.76,34.26,26,1750,284.0,962,278,4.5673,<1H OCEAN,222522.02
-117.94,33.89,30,2577,404.0,1076,374,6.7528,<1H OCEAN,360708.07
-121.27,38.75,21,4812,1117.0,1985,1045,2.5083,INLAND,143903.0
-119.31,36.34,14,2985,607.0,2250,607,2.1602,INLAND,76628.0
-117.11,32.73,27,3160,627.0,1628,612,3.8864,NEAR OCEAN,139889.0
-118.17,34.05,45,733,178.0,715,165,2.5962,<1H OCEAN,135648.0
-120.41,36.77,24,1335,312.0,1180,267,1.947,INLAND,64585.0
-118.04,34.1,38,2317,451.0,1155,426,4.1488,INLAND,279190.0
-117.87,33.99,21,2837,515.0,2031,555,4.9271,<1H OCEAN,211858.0
-118.19,33.8,41,2125,591.0,1604,555,2.9943,NEAR OCEAN,195448.0
-120.19,36.61,29,1479,338.0,1408,322,2.293,INLAND,68227.0
-122.42,37.74,52,1916,432.0,889,424,4.0391,NEAR BAY,291775.0
-117.65,33.48,6,1638,188.0,572,174,13.0502,<1H OCEAN,486097.32
-122.03,37.55,22,9167,1373.0,4319,1404,6.992,NEAR BAY,380581.09
-117.98,33.94,36,4297,717.0,2038,700,5.2851,<1H OCEAN,226676.01
-122.41,37.76,52,3452,784.0,2987,753,2.8135,NEAR BAY,309586.0
-118.06,34.12,34,2941,558.0,1660,576,4.5667,INLAND,277753.0
-122.08,37.04,34,2800,577.0,1353,512,4.1161,NEAR OCEAN,247965.01
-118.41,34.02,16,5825,1866.0,3390,1752,3.0965,<1H OCEAN,291954.02
-121.46,38.66,3,3438,603.0,1602,554,3.9914,INLAND,133975.0
-121.1,39.15,10,680,143.0,354,140,4.0333,INLAND,158990.0
-118.32,33.83,19,3792,790.0,2105,834,5.2363,<1H OCEAN,319712.01
-117.78,33.71,4,974,232.0,428,203,4.6141,<1H OCEAN,204690.05
-119.71,36.8,25,875,156.0,646,166,3.0,INLAND,88024.0
-121.92,37.31,13,6035,1551.0,2946,1481,4.0524,<1H OCEAN,256914.0
-121.28,38.7,14,5827,1246.0,2578,1038,3.0212,INLAND,117981.0
-121.82,39.75,37,2236,372.0,974,379,3.2016,INLAND,100337.0
-118.37,34.08,28,4376,1202.0,1847,1128,2.6713,<1H OCEAN,311397.05
-118.34,33.99,47,1107,199.0,437,178,3.7344,<1H OCEAN,188349.0
-121.24,37.98,33,450,123.0,236,103,1.1964,INLAND,77453.0
-122.31,38.27,34,1748,284.0,783,303,4.3585,NEAR BAY,194310.0
-122.01,37.38,32,726,204.0,538,203,4.505,<1H OCEAN,244746.0
-118.34,34.16,44,1717,391.0,848,353,3.6111,<1H OCEAN,278311.03
-120.88,38.16,8,2029,387.0,1000,364,4.0109,INLAND,148626.0
-117.77,33.71,5,4050,584.0,1986,598,7.5847,<1H OCEAN,329490.0
-118.13,33.96,36,1933,341.0,958,335,4.4732,<1H OCEAN,238662.0
-117.05,33.02,18,917,121.0,388,131,6.3517,<1H OCEAN,265682.0
-118.41,33.9,39,2040,336.0,926,351,7.5552,<1H OCEAN,455119.52
-122.06,37.39,26,18,4.0,8,4,3.75,NEAR BAY,206801.04
-122.3,37.97,34,2854,528.0,1211,452,3.5353,NEAR BAY,163806.0
-121.81,39.71,18,1222,250.0,708,281,2.0288,INLAND,81397.0
-118.35,34.09,35,2705,785.0,1526,793,3.0349,<1H OCEAN,327438.07
-117.02,33.76,20,1317,203.0,453,158,2.8393,INLAND,133364.0
-121.68,36.67,26,5745,1017.0,2780,996,5.0,<1H OCEAN,260116.01
-118.43,34.22,34,2300,429.0,1447,455,4.2656,<1H OCEAN,201587.0
-117.15,34.83,30,5370,1062.0,2778,944,3.099,INLAND,89096.0
-121.89,37.35,47,2879,631.0,2229,606,3.2599,<1H OCEAN,201941.0
-118.29,33.98,30,1162,318.0,1207,289,1.223,<1H OCEAN,107962.0
-122.23,37.82,52,3242,366.0,1001,352,12.2138,NEAR BAY,499305.99
-120.83,37.07,16,3736,761.0,1942,730,2.5598,INLAND,102741.0
-118.04,34.09,34,2001,388.0,1461,397,3.8304,INLAND,276246.0
-118.21,34.09,37,1822,498.0,1961,506,1.9881,<1H OCEAN,150649.01
-117.88,33.79,32,1484,295.0,928,295,5.1418,<1H OCEAN,213741.0
-120.98,39.93,25,2220,511.0,912,449,1.8914,INLAND,70361.0
-115.57,32.79,34,1152,208.0,621,208,3.6042,INLAND,92388.01
-121.51,38.49,21,4426,790.0,1856,761,4.1,INLAND,160009.0
-120.04,39.24,30,2369,469.0,510,213,2.65,INLAND,122239.0
-122.29,37.54,43,2268,438.0,1151,449,4.9091,NEAR OCEAN,331962.03
-118.28,33.92,37,742,151.0,729,144,3.055,<1H OCEAN,128204.0
-121.8,39.75,11,7212,1355.0,3264,1264,3.1125,INLAND,117537.0
-119.38,36.56,25,1180,222.0,611,212,2.0729,INLAND,69079.98
-120.99,37.68,30,1975,375.0,732,326,2.6932,INLAND,118835.0
-121.75,37.68,35,1755,299.0,702,263,5.2443,INLAND,208862.0
-118.98,35.39,29,607,177.0,476,143,1.1875,INLAND,51671.0
-117.07,32.67,28,2758,623.0,2179,631,2.3814,NEAR OCEAN,116998.0
-118.28,34.01,50,2601,794.0,3080,770,1.8656,<1H OCEAN,127047.0
-117.2,34.14,18,1920,333.0,890,323,5.159,INLAND,147395.0
-119.32,36.25,21,1231,,609,206,2.8365,INLAND,74794.0
-121.51,38.55,45,3032,631.0,1341,597,2.8417,INLAND,110344.0
-114.56,33.69,17,720,174.0,333,117,1.6509,INLAND,65370.0
-118.36,34.05,48,1825,404.0,728,363,3.3824,<1H OCEAN,291967.05
-121.75,36.93,24,4026,881.0,2264,863,3.1327,<1H OCEAN,200131.0
-118.18,33.83,44,1497,277.0,542,274,5.0052,NEAR OCEAN,308458.05
-118.16,34.03,41,1377,293.0,1142,272,3.1724,<1H OCEAN,160669.0
-118.65,34.27,23,1724,265.0,934,306,6.0783,<1H OCEAN,258470.0
-118.29,34.11,49,2850,379.0,1113,380,12.9591,<1H OCEAN,500001.0
-117.3,34.05,7,4672,1121.0,2534,1046,3.4228,INLAND,114809.0
-121.21,38.67,11,5500,956.0,2827,946,4.1071,INLAND,164383.0
-118.3,33.81,17,5544,1068.0,3008,1038,5.322,<1H OCEAN,273319.0
-118.35,34.01,35,3776,,1583,749,3.5486,<1H OCEAN,277177.0
-117.13,32.71,44,1697,413.0,1396,363,1.5474,NEAR OCEAN,83477.0
-118.34,34.03,48,1426,331.0,784,356,1.6581,<1H OCEAN,148991.0
-121.9,37.28,34,4613,749.0,2050,725,5.3922,<1H OCEAN,284791.0
-118.5,34.21,36,1254,229.0,629,245,4.9643,<1H OCEAN,233712.0
-118.36,34.03,38,2365,638.0,2259,607,2.0879,<1H OCEAN,136513.0
-118.34,33.99,34,397,132.0,250,121,1.675,<1H OCEAN,172803.0
-122.07,38.26,15,1173,146.0,450,154,6.0487,INLAND,211818.0
-121.95,38.43,19,3011,551.0,1665,535,5.1534,INLAND,177215.0
-123.2,39.16,14,1908,484.0,1195,467,1.7929,<1H OCEAN,109396.0
-117.92,33.85,38,2082,532.0,1592,510,2.3704,<1H OCEAN,177739.0
-117.23,33.78,23,3465,703.0,2672,607,1.9767,INLAND,98496.0
-121.76,38.25,32,1495,333.0,905,281,2.625,INLAND,96073.0
-122.02,37.34,26,1992,328.0,980,342,6.2475,<1H OCEAN,313144.01
-119.81,36.81,33,3972,594.0,1324,561,5.4513,INLAND,190032.01
-122.49,37.76,49,1724,295.0,795,297,4.3977,NEAR BAY,337658.01
-118.11,33.83,36,1726,287.0,820,288,5.5767,<1H OCEAN,243249.0
-122.95,39.13,17,380,69.0,225,72,3.25,INLAND,142542.0
-121.37,38.39,15,1883,254.0,893,256,6.2575,INLAND,218227.0
-118.18,34.08,31,1318,311.0,1164,289,2.9939,<1H OCEAN,165724.0
-118.42,34.16,17,277,70.0,119,59,4.0208,<1H OCEAN,318573.09
-118.27,34.05,47,661,359.0,1406,307,1.3169,<1H OCEAN,194695.0
-122.5,37.79,52,8,1.0,13,1,15.0001,NEAR BAY,398189.59
-116.29,33.74,6,12991,2555.0,4571,1926,4.7195,INLAND,205418.01
-122.33,37.58,27,5144,1481.0,2518,1447,3.4836,NEAR OCEAN,327516.08
-118.36,34.05,50,3518,812.0,1724,758,3.0833,<1H OCEAN,303994.13
-117.75,34.06,52,24,6.0,46,7,1.625,INLAND,220942.03
-122.2,37.43,38,3626,528.0,1350,532,7.3681,NEAR OCEAN,462490.31
-117.68,34.01,20,7326,1555.0,5718,1538,3.2073,INLAND,150448.0
-118.26,33.92,40,1076,244.0,705,255,1.7986,<1H OCEAN,97450.0
-117.36,33.17,24,2046,442.0,812,367,2.3182,NEAR OCEAN,248537.0
-122.43,37.75,52,2700,595.0,1181,575,3.575,NEAR BAY,350971.0
-121.63,39.75,37,1296,296.0,569,257,1.8616,INLAND,70660.0
-117.15,32.81,34,1629,318.0,900,282,3.1458,NEAR OCEAN,185303.0
-117.67,34.03,20,8561,1411.0,4861,1450,4.7056,INLAND,166886.0
-117.32,33.99,27,5464,850.0,2400,836,4.711,INLAND,150303.0
-118.32,34.09,30,1871,766.0,2595,819,2.0044,<1H OCEAN,217367.0
-118.43,34.22,36,1372,295.0,774,306,3.6618,<1H OCEAN,198760.0
-122.47,37.65,27,8103,1655.0,5023,1605,4.6452,NEAR OCEAN,293532.04
-118.22,33.93,39,1921,483.0,2286,470,3.0167,<1H OCEAN,141931.0
-118.39,34.17,40,1696,372.0,835,385,3.6563,<1H OCEAN,265944.04
-118.09,33.8,36,1724,322.0,838,328,4.4831,<1H OCEAN,214270.0
-118.06,33.83,21,3941,655.0,1897,670,4.88,<1H OCEAN,208141.0
-122.13,37.68,44,2147,399.0,1175,401,4.1974,NEAR BAY,204424.01
-122.29,37.92,35,583,88.0,235,84,5.943,NEAR BAY,340333.1
-117.77,34.06,27,2178,629.0,2379,591,1.9766,INLAND,110653.0
-117.3,33.85,15,3991,751.0,2317,657,2.9542,INLAND,118524.0
-118.45,34.25,21,2143,565.0,1803,497,3.9833,<1H OCEAN,186393.0
-117.07,32.81,15,2000,402.0,778,369,4.3594,<1H OCEAN,161524.0
-117.96,33.75,25,1323,208.0,852,229,4.6167,<1H OCEAN,210716.0
-122.29,37.56,12,6474,1467.0,2516,1390,5.0353,NEAR BAY,318684.13
-122.04,36.96,44,1294,269.0,645,259,3.2437,NEAR OCEAN,257760.0
-117.86,33.74,32,691,151.0,926,148,4.125,<1H OCEAN,165654.0
-118.34,34.0,49,2465,372.0,1018,359,4.0,<1H OCEAN,195409.03
-117.08,32.58,22,2128,477.0,1420,450,3.2687,NEAR OCEAN,131450.0
-117.99,33.74,26,4065,741.0,1960,739,4.506,<1H OCEAN,211311.0
-120.27,38.31,13,3297,662.0,267,97,3.075,INLAND,130967.0
-121.24,39.37,16,2785,616.0,1387,530,2.3886,INLAND,90821.0
-122.22,37.48,47,2570,783.0,3107,724,2.8058,NEAR OCEAN,232213.0
-117.18,32.76,17,711,254.0,327,227,2.6493,NEAR OCEAN,189017.07
-122.25,37.81,28,5806,1603.0,2563,1497,3.2177,NEAR BAY,291759.07
-122.27,37.48,26,3542,507.0,1392,524,8.5184,NEAR OCEAN,440597.32
-120.62,35.28,28,3952,592.0,1469,571,6.3144,NEAR OCEAN,411383.41
-117.31,34.43,16,5130,1172.0,3126,1046,1.6784,INLAND,86061.0
-118.75,34.17,18,6217,858.0,2703,834,6.8075,NEAR OCEAN,389679.1
-122.28,37.78,50,1487,306.0,730,327,2.5139,NEAR BAY,157965.0
-116.38,33.74,7,17579,3479.0,3581,1820,4.084,INLAND,165111.02
-116.86,33.73,13,2604,443.0,978,417,2.933,INLAND,129726.0
-122.4,37.76,52,1185,246.0,480,253,4.4074,NEAR BAY,284318.03
-118.24,33.99,41,1425,372.0,1803,353,1.6731,<1H OCEAN,105205.0
-118.25,34.13,36,2946,1025.0,2542,912,2.2244,<1H OCEAN,228167.0
-118.09,33.99,35,2787,639.0,1923,614,3.5757,<1H OCEAN,177429.0
-117.86,33.9,25,3205,409.0,1291,408,7.2478,<1H OCEAN,328682.0
-117.69,33.54,20,1767,280.0,801,284,6.5394,<1H OCEAN,290515.0
-121.37,38.58,37,2839,390.0,1006,400,7.3343,INLAND,326145.02
-117.18,33.78,7,1697,424.0,808,354,1.3417,INLAND,123128.0
-118.1,33.79,35,2370,379.0,996,380,5.7368,<1H OCEAN,298453.01
-118.16,34.06,27,1675,274.0,785,275,5.828,<1H OCEAN,297303.03
-116.53,33.88,5,4423,763.0,1906,667,4.6855,INLAND,193347.01
-117.92,33.75,23,893,223.0,1149,216,2.6442,<1H OCEAN,172338.0
-119.77,36.3,24,2202,471.0,1052,439,2.1038,INLAND,78392.0
-116.95,33.68,11,1183,178.0,543,147,4.4792,INLAND,192528.0
-119.14,34.49,17,321,44.0,92,39,7.75,<1H OCEAN,373255.21
-117.17,32.82,21,2869,596.0,1471,577,3.0375,NEAR OCEAN,208615.0
-121.23,38.67,27,5266,971.0,2432,948,3.8954,INLAND,155144.0
-117.82,33.85,21,2603,404.0,1350,390,6.057,<1H OCEAN,271017.0
-118.19,34.02,34,1478,369.0,1735,348,1.8875,<1H OCEAN,144123.0
-122.27,37.78,52,1408,280.0,718,265,2.6806,NEAR BAY,179126.0
-122.47,37.69,35,1720,421.0,1452,425,3.5909,NEAR OCEAN,253913.0
-117.97,33.68,23,1722,316.0,865,309,4.6452,<1H OCEAN,249762.04
-121.37,36.83,14,3658,612.0,1951,600,4.76,INLAND,239337.0
-118.96,35.4,27,2473,400.0,1271,427,3.5524,INLAND,85190.0
-122.0,38.35,34,1084,187.0,561,198,4.2115,INLAND,160138.0
-117.9,34.1,31,3007,653.0,1766,616,3.7083,<1H OCEAN,174178.0
-118.15,34.12,52,1518,344.0,725,296,3.4018,<1H OCEAN,236642.0
-122.25,37.81,46,3232,835.0,1373,747,3.225,NEAR BAY,231682.01
-118.57,34.22,17,3262,753.0,1879,708,4.1359,<1H OCEAN,221780.0
-120.08,37.06,18,402,76.0,213,71,1.9063,INLAND,99409.0
-118.2,33.84,35,3405,779.0,1953,671,2.7813,NEAR OCEAN,182777.0
-120.85,37.77,37,1738,403.0,936,366,2.4717,INLAND,99468.0
-118.3,33.82,26,2080,560.0,2096,506,2.8106,<1H OCEAN,194977.0
-118.36,34.1,52,1096,247.0,423,230,3.0179,<1H OCEAN,357173.04
-117.18,33.51,13,270,42.0,120,42,6.993,<1H OCEAN,377382.16
-118.22,33.98,15,1011,274.0,899,219,2.7045,<1H OCEAN,148138.0
-118.29,34.03,38,1501,437.0,1777,441,2.0848,<1H OCEAN,145743.0
-122.72,40.17,16,396,78.0,188,72,1.3889,INLAND,64609.92
-122.17,37.74,43,818,193.0,494,179,2.4776,NEAR BAY,89773.0
-117.44,34.09,24,3477,831.0,2541,753,2.3682,INLAND,111685.0
-119.16,36.28,18,2377,414.0,1359,424,4.4,INLAND,117833.0
-117.27,33.68,8,26322,4072.0,9360,3361,5.3238,<1H OCEAN,247041.01
-117.09,32.64,20,1999,651.0,1302,592,1.6321,NEAR OCEAN,114970.0
-119.99,36.8,45,1270,242.0,598,214,3.2813,INLAND,101757.0
-117.94,34.08,34,1970,476.0,1269,406,4.064,<1H OCEAN,186625.0
-117.87,33.88,28,2612,602.0,1682,563,3.6417,<1H OCEAN,195309.0
-121.29,37.98,49,2501,565.0,1171,550,2.5043,INLAND,97798.0
-118.31,34.03,34,2041,517.0,1479,495,2.1173,<1H OCEAN,150257.0
-118.17,33.79,32,2171,672.0,3002,648,2.375,NEAR OCEAN,154035.0
-117.22,32.87,5,3511,1008.0,1599,918,3.8542,NEAR OCEAN,225287.0
-121.93,37.93,16,2876,391.0,1089,377,6.299,INLAND,263248.0
-118.37,33.82,32,2815,607.0,1338,609,4.5687,<1H OCEAN,363956.07
-119.76,36.81,19,4643,1429.0,4638,1335,1.2716,INLAND,65472.0
-118.2,34.11,37,2040,611.0,1698,545,1.9355,<1H OCEAN,167154.0
-117.95,33.63,27,891,183.0,513,171,6.0,<1H OCEAN,310555.16
-118.29,34.65,18,6893,1372.0,2837,1221,3.3173,INLAND,136385.0
-119.02,35.37,44,2687,620.0,1521,549,1.7213,INLAND,56432.0
-119.16,34.12,17,224,70.0,147,71,3.6167,NEAR OCEAN,267913.06
-119.86,34.38,26,1626,375.0,1580,359,2.1471,NEAR OCEAN,219031.01
-117.67,34.1,28,1263,248.0,601,219,3.875,INLAND,156426.0
-118.02,33.95,35,2085,400.0,1112,391,3.4886,<1H OCEAN,182546.0
-119.3,36.34,45,3723,831.0,2256,770,1.8299,INLAND,60761.0
-121.8,38.01,46,2273,495.0,1088,447,2.2532,INLAND,101848.0
-121.33,38.66,15,4371,908.0,1842,818,2.7797,INLAND,135118.0
-122.17,37.88,32,3633,508.0,1393,506,7.6917,NEAR BAY,410820.06
-118.29,34.01,40,885,312.0,799,221,1.1667,<1H OCEAN,130828.0
-121.42,37.75,33,1999,368.0,1061,390,3.5242,INLAND,137639.0
-122.04,37.99,38,2675,541.0,1378,480,3.8897,NEAR BAY,147849.0
-118.09,34.09,40,855,208.0,745,222,3.0125,<1H OCEAN,199440.0
-122.2,37.78,39,1752,399.0,1071,376,3.1167,NEAR BAY,165766.0
-118.06,33.83,17,1973,516.0,1112,501,3.8512,<1H OCEAN,212155.0
-118.3,34.0,52,1743,421.0,1206,384,1.6875,<1H OCEAN,115329.0
-119.36,36.33,11,3221,617.0,1351,565,2.9844,INLAND,97755.0
-117.82,33.72,24,3260,458.0,1383,442,6.5987,<1H OCEAN,302248.02
-117.91,34.02,17,5973,1384.0,4349,1229,3.2799,<1H OCEAN,182273.0
-118.57,34.25,20,4679,609.0,1945,609,8.7471,<1H OCEAN,445059.28
-122.01,37.36,16,1105,354.0,499,324,4.2061,<1H OCEAN,263459.04
-122.08,37.38,33,2771,659.0,1496,581,3.4042,NEAR BAY,266230.01
-120.59,38.45,13,2944,558.0,1091,466,3.0,INLAND,124770.0
-118.56,34.2,35,2273,,1431,403,4.0789,<1H OCEAN,207782.0
-122.24,37.81,52,2093,550.0,918,483,2.7477,NEAR BAY,183717.0
-119.64,36.31,27,1513,314.0,1071,284,1.5909,INLAND,53368.0
-117.83,33.65,9,638,266.0,426,234,3.7875,<1H OCEAN,278974.11
-117.65,33.4,17,2737,654.0,910,492,3.5729,NEAR OCEAN,246863.01
-118.12,33.77,10,7264,1137.0,2528,1057,10.2233,NEAR OCEAN,470253.36
-117.55,33.93,25,5187,934.0,2725,860,4.1865,INLAND,169214.0
-122.01,37.95,8,3866,539.0,1555,513,6.0901,NEAR BAY,291389.0
-117.94,33.94,25,3250,546.0,1452,501,5.1084,<1H OCEAN,241399.0
-118.01,33.77,32,1771,296.0,995,272,5.8362,<1H OCEAN,281843.05
-123.18,40.58,18,1451,278.0,695,254,1.7262,INLAND,82875.0
-117.3,34.15,40,961,199.0,509,182,2.06,INLAND,76263.0
-122.4,38.53,24,1741,289.0,564,231,3.6118,INLAND,183598.0
-121.41,38.6,16,5407,1467.0,2523,1265,2.0471,INLAND,107999.0
-121.18,39.19,16,1528,351.0,729,319,2.4688,INLAND,135067.0
-118.25,33.78,32,296,139.0,511,133,1.4444,NEAR OCEAN,158986.0
-120.45,34.65,27,2215,578.0,1544,527,1.9257,NEAR OCEAN,134456.0
-118.32,33.35,27,1675,521.0,744,331,2.1579,ISLAND,262259.01
-121.64,36.82,18,1819,283.0,919,295,4.1696,<1H OCEAN,245180.04
-122.28,37.87,46,3022,696.0,1293,675,2.543,NEAR BAY,190817.0
-121.38,38.59,38,1839,287.0,685,276,4.5313,INLAND,153818.0
-118.06,34.09,40,1975,389.0,1116,378,4.2898,<1H OCEAN,228153.0
-116.36,33.78,6,24121,4522.0,4176,2221,3.3799,INLAND,155266.04
-117.76,33.88,9,4838,759.0,2090,695,6.6536,<1H OCEAN,302249.02
-118.47,34.02,35,3057,774.0,2223,732,2.0745,<1H OCEAN,293591.0
-117.9,33.61,41,1521,328.0,527,275,4.0764,<1H OCEAN,464547.76
-123.85,39.39,23,4671,912.0,2095,857,3.184,<1H OCEAN,179249.0
-122.83,38.39,19,1765,394.0,868,388,2.462,<1H OCEAN,178200.0
-122.44,37.76,52,1968,472.0,784,430,3.3702,NEAR BAY,366126.08
